"cus_id","comment_time","comment_star","cus_comment","shopID"
"雄信智慧的小范","2023-07-02 23:16","sml-str50","每道菜都可圈可点，红咖喱跟冬阴功差不多一样的感觉，本来我以为咖喱是国内那种能拌饭浓稠的，店家来问我感觉如何时，跟店家反馈了这个疑问，于是没收咖喱的钱。这里200块人民币哈哈，服务很到位","l7QCPU1AGQxqx4Jw"
"JOHN_9440","2023-07-02 20:16","sml-str50","味道非常好 服务非常周到 还会再光顾！","l7QCPU1AGQxqx4Jw"
"匿名用户","2023-06-30 13:58","sml-str25","口味真的不怎么样，也不实惠。可以避坑了","l7QCPU1AGQxqx4Jw"
"Xuqingshangh","2023-06-26 19:58","sml-str50","店铺虽小，味道非常好，招牌糯米饭确实非常有特色，东阴功汤，菠萝饭都是在水准之上。老板也非常友善。推荐。","l7QCPU1AGQxqx4Jw"
"Doramother","2023-06-26 19:58","sml-str50","冲着No1的芒果饭来的，果然没有让我们失望！卖相口味都是No1最爱喝的冬阴功汤也味道好极了就在塔佩门附近，老板店员还会中文，特别热情。下次有机会来再来吃","l7QCPU1AGQxqx4Jw"
"点小评4263310178","2023-06-26 19:28","sml-str35","性价比低，比较贵了，坐的都是中国人…营销的，不必来，周围很多便宜好吃的","l7QCPU1AGQxqx4Jw"
"Maggie","2023-06-17 11:57","sml-str45","转完塔佩门就找到了这家店，不是很大，在一个巷子里，不过导航过去很好找。菠萝炒饭食材很新鲜，酸甜的口味，很好吃。海鲜炒粉，这个就是当地的特色了，几乎很多家店都有这个，虾看得见，甜辣口，豆芽跟国内不一样，好像没炒过水就直接用的，也是当地特点了。冬阴功汤份量不大，不过我很喜欢
                            

		                            收起评价","l7QCPU1AGQxqx4Jw"
"匿名用户","2023-06-01 15:37","sml-str50","不大的店面里面，全是老板的心血，菜品真的做的太好了，各种健康食物在这里都可以找到，完美快来快来","l7QCPU1AGQxqx4Jw"
"ACC执业针灸师Selina","2023-05-21 23:44","sml-str50","是朋友推荐来的，很好的音乐氛围，气氛很好。我们点了东阴功，菠萝炒饭还有虾仁沙拉，东阴功味道十分正中，价格合理，来清迈必来的网红餐厅。","l7QCPU1AGQxqx4Jw"
"拱白菜的小猪","2023-05-20 22:46","sml-str35","屋里一共就三桌，来的时候满课，外面两桌，感觉后厨手忙脚乱，接待能力需要提升啊
「冬阴功汤」酸度不够，辣度也不够，比较寡淡
「芒果糯米飯」正常味道把
「大蒜炸鱿鱼」炸的比较硬的那种，比较费牙口，蘸料鱼露是主料，神奇的是因为后厨失误，又多上了一盘，说送给我们
「菠萝炒饭」其实点的是普通炒饭，结果后厨做成了菠萝的，按原价给我们，味道还可以
味道是还可以的，处理的也满意哈哈
                            

		                            收起评价","l7QCPU1AGQxqx4Jw"
"yjxjj","2023-05-15 19:36","sml-str40","普吉岛行程结束直接飞来了清迈，小城故事多，充满喜和乐，若是你到小城来，美食特别多。
大街小巷溜达累了，大众点评搜到Alice’s Restaurant这家餐厅，环境不错的一家小店，点个菠萝海鲜炒饭，炒海鲜什锦和炒杂菜，最为惊艳的倒是芒果香蕉冰沙和冰椰青，小炒也还可以，伴着邓丽君的歌声，这简简单单的一餐吃的很满足
                            

		                            收起评价","l7QCPU1AGQxqx4Jw"
"塞下秋异","2023-05-13 08:00","sml-str25","口味和菜品都属一般泰国餐馆的水平，也没有什么让人惊艳的呀，怎么大众点评这么多好评呢？在一个小巷子里，司机还绕了好几圈才找到，门头还是个隔出来的酒吧，绿叶子的，坐着等菜的时候一股味道刺的难受，咱也不知道是不是那玩意儿的味道，反正不好受。冬阴功味道还不错。
                            

		                            收起评价","l7QCPU1AGQxqx4Jw"
"cathy1125","2023-05-12 22:50","sml-str45","看完差评战战兢兢去的，实际体验非常奈斯。老板娘亲切，食物也好吃。菜单很泰式，冬阴功和各种咖喱可选搭配蔬菜/鸡肉/虾/海鲜……
冬阴功汤可选正常辣或微辣，中午受了泰北面辣到不行的荼毒，所以果断选择微辣，好喝，虾也多。海鲜炒饭量很足。可微信支付宝银行卡支付。
                            

		                            收起评价","l7QCPU1AGQxqx4Jw"
"dpuser_5011593140","2023-05-12 16:46","sml-str50","很棒的爵士吧，美食可口，店员热情，好地方","l7QCPU1AGQxqx4Jw"
"土地测量员K","2023-05-12 16:42","sml-str50","老板人很好，环境很干净。菜很好吃，晚上还有酒吧，音乐也很好。","l7QCPU1AGQxqx4Jw"
"小狮子_viola","2023-05-10 13:29","sml-str45","就在街边，很好找，看评价不错，选了这家，室内空间不大，还有室外的高脚凳和桌子，白天太热了，一般晚上坐外面会比较有感觉
菜的味道就很泰国，最喜欢的还是冬阴功汤，这家的咖喱也不错，拌饭很好吃，炒蔬菜酸酸的我很喜欢
                            

		                            收起评价","l7QCPU1AGQxqx4Jw"
"美丽","2023-04-26 11:13","sml-str45","味道！老板很热情，会中文，有些菜做的还挺精致！可推荐","l7QCPU1AGQxqx4Jw"
"西偏西南","2023-04-07 00:27","sml-str50","[薄荷]环境：
在周末夜市里面，稍微有点儿难找；跟着导航一不小心就会错过；店里面空间也不算大；就几张桌子；

[服务铃]服务：
服务还蛮好的，服务员很热心也很那耐心；

口味：是到清迈的第一顿晚饭，口味不能说是惊艳，但是绝对的超出预期；比起后面几天的店算是物有所值的
                            

		                            收起评价","l7QCPU1AGQxqx4Jw"
"为为2005","2023-04-05
  更新于2023-04-06 00:10","sml-str45","很小的一家店。味道还不错！炸鱿鱼圈和冬阴功汤推荐！","l7QCPU1AGQxqx4Jw"
"鸭梨_3410","2023-03-21 18:52","sml-str50","朋友推荐过来的，可惜没吃到螃蟹
菠萝饭超级好吃，一定要点，菠萝很甜，里面的虾也新鲜
冬阴功海鲜汤，点的中辣，感觉还是不够辣，喜欢味道重点的要点重辣，反而红咖喱海鲜汤是辣的，跟国内的浓咖喱不一样，是比较水的，奶奶的，辣辣的，很不错
                            

		                            收起评价","l7QCPU1AGQxqx4Jw"
"xiuery","2023-03-12 11:49","sml-str30","第一天到清迈，晚上去塔佩门游玩，，塔佩门周边餐饮店很多，在点评上找了这家离塔佩门中心稍远一点的泰国菜饭店。门店不是很起眼，六点左右到的，就我们一桌。
「芒果糯米飯」确实好吃。
「大蒜炸鱿鱼」味道很香，蘸料有点辣。
「冬阴功海鲜汤」味道实在是喝不惯。微微辣喝起来非常的辣。
「菠萝炒饭」大虾的味道不怎么好吃。
                            

		                            收起评价","l7QCPU1AGQxqx4Jw"
"Vivianywj","2023-03-10 23:15","sml-str40","看着点评特地走过去的，在清迈唯一踩雷的餐厅。
晚上7点多到的，点了5个菜，一共也就2-3桌，等了半个多小时才上齐菜，速度慢的很是无语。
慢已经很绝望了，关键口味还不咋滴。先说点的炸鱿鱼卷，硬的像石头一样，根本咬不动。
芒果冰沙，100株，先不说价格是在清迈最贵的，上来颜色就是浅黄色的，我妈看到小妹放的都是冰，还奇酸无比。我和老板说了颜色不对，口味也酸的无法下咽，然后老板的骚操作是说帮我们放糖  最后当然还是不能喝的，我要求退单，然后小妹说着OK，过了很久又给了我一杯新的。。。
我也好奇，这么多好评怎么出来的。。。
                            

		                            收起评价","l7QCPU1AGQxqx4Jw"
"不能忘这苦寒止水_8960","2023-03-09 17:26","sml-str50","老板很热心，在我一无所有，最需要帮助的时候给我帮助，他带我认识了一些新朋友，开启了我的新生活，还开始慢慢治愈我的心脏病，还给我很多衣服，非常舒服合身，非常感谢我的这位美国朋友，他给我新希望，感谢上帝让我遇见他，感谢上帝保佑我们的人。
                            

		                            收起评价","l7QCPU1AGQxqx4Jw"
"沐乔","2023-03-02 08:48","sml-str35","确实难找，找了一圈，问了好几个人，经过的时候也没发现，门口确实不显眼，都打算放弃了，一个热情的外国人帮忙看到的就在斜对面。点了一个菠萝饭，一个冬阴功，两个椰子花了107，两个人吃不算便宜也不贵。老板送了个芒果。味道还可以。
                            

		                            收起评价","l7QCPU1AGQxqx4Jw"
"杨杨","2023-02-28 11:26","sml-str45","店有点难找是个小门面，但是落地第一顿真的很惊喜！而且很便宜！","l7QCPU1AGQxqx4Jw"
"匿名用户","2023-02-24 20:31","sml-str45","Yummy food, nice people! Will come again!Sure!","l7QCPU1AGQxqx4Jw"
"蓝眉鱼儿","2023-02-16 19:43","sml-str35","无意中闯入的小店，菠萝炒饭意外的好吃，空心菜也很好。冬荫功我有点上头，还是值得吃的","l7QCPU1AGQxqx4Jw"
"飞旋_5828","2023-02-16 12:16","sml-str50","非常好，除了位置有点难找以外，菜品无可挑剔","l7QCPU1AGQxqx4Jw"
"匿名用户","2023-02-03
  更新于2023-02-04 09:24","sml-str40","这条街真的都是奇奇怪怪的，餐厅和叶子一起卖
按摩的看起来也不太正常，要不是大白天我都不敢进
感觉老板的主营业务变了，也搭配卖叶子
但是味道还可以，清迈是不是没有不好吃的餐厅
屋里的味道有点怪，不知道是叶子的味道还是新装修的原因
我们去的时候正在给菜单拍照片，菜谱现在还没有图片
门口有个眼神迷离的老外，大白天就像吸了
好在菜还可以，但是并不出彩，比起不远的lemongrass,我更推荐那家
女服务员一直吸鼻子，像刚吸过
                            

		                            收起评价","l7QCPU1AGQxqx4Jw"
"SONAL","2023-01-27 23:35","sml-str45","菜单变了，估计是受疫情影响，不过口味还是很赞。","l7QCPU1AGQxqx4Jw"
"匿名用户","2023-01-27 11:31","sml-str5","看着点评多来了这家店，离塔佩门不远。十分不推荐
首先想提醒最近的一条评价是2021年的了，不具备参考性。另外现在餐厅里只有四张用餐桌子，外面做成了开放式小酒吧，店里一股叶子（dm）味道，我们来看了眼菜单就走了。菜单菜式种类不多，整条街是比较乱也没什么人气的整条街，感受很不好。
                            

		                            收起评价","l7QCPU1AGQxqx4Jw"
"llmn27","2021-04-07 00:02","sml-str50","第一顿泰餐，味道非常不错。值得一吃。尤其是炒粉，还有冬阴功汤。炸货也不错。","l7QCPU1AGQxqx4Jw"
"Sharwilee","2021-01-18 16:56","sml-str50","提到泰国的汤一定要选冬阴功汤
当然也有其他选项
汤汁很复杂且听我慢慢道来
入口姜的味道很浓郁
然后慢慢又有了奶油的香味
里面有蘑菇 柠檬 辣椒小番茄 虾神马的
刚开始觉得味道怪怪的
然后竟然觉得好好喝
仿佛一碗加了海鲜和水果的胡辣汤
（请原谅我的词穷真的是不好形容）
                            

		                            收起评价","l7QCPU1AGQxqx4Jw"
"EEEEEE","2021-01-11 14:59","sml-str50","[薄荷]环境：
温馨装修，位置不是很大，干净整洁
穿着讲究的大学生很对，青春洋溢

[服务铃]服务：
服务生英文不太好，也不太想接待外地游客的感觉？

「炒河粉」必点！很地道，酸酸甜甜
「鱼饼」比较一般，口味有点重
「咖喱面」蛮好吃的，有点想厦门的沙茶面
「芒果糯米飯」也是必点，作为甜点合适
                            

		                            收起评价","l7QCPU1AGQxqx4Jw"
"匿名用户","2021-01-10 09:57","sml-str50","去清迈吃的第一家餐厅，随便在街边找到的，味道很好，就是环境不大好，不过当地基本环境都那样","l7QCPU1AGQxqx4Jw"
"山清水秀1124","2021-01-06 02:22","sml-str50","环境一般吧，主要是清迈有太多环境上佳的餐厅了，这家就显得一般。菜品的种类不是很多，不过做的很好吃。现在中国游客少了，估计店里客流会少很多吧，毕竟大多数是中国游客在打卡。将来有机会一定还会再去清迈的，真是一座舒适的小城。
                            

		                            收起评价","l7QCPU1AGQxqx4Jw"
"大支啊","2020-11-26 12:36","sml-str50","慕名而去的，按照导航过去的，地方还算好找。餐厅不算很大，但是老板服务员都很热情呀，沟通没有什么障碍。点了一大桌菜，上菜速度也很快。糯米饭好吃芒果很新鲜。赞赞的。咖喱蟹味道也比较浓郁，好吃每个菜的分量也不小，两个人吃的饱饱的～好评呀


		                            收起评价","l7QCPU1AGQxqx4Jw"
"LilingxixiGxf","2020-11-22 22:39","sml-str50","清迈最好吃的泰国餐厅，必须给五星点赞真的是色香味俱全","l7QCPU1AGQxqx4Jw"
"Bhappylife","2020-11-04 22:53","sml-str50","搜大众点评来到这家，果然Z正如评价每个菜品都很足，色香味俱全，店面不大，还排队等位，不虚此行","l7QCPU1AGQxqx4Jw"
"双双大小姐_8793","2020-10-29 18:20","sml-str40","这个的话，我去过，照片找不到了，总体来说，推荐，毕竟中国人去了吃点传统的泰国菜挺好的选择，建议冬阴功就算了，总感觉像在喝香水，泰国炸鸡炸虾之类的不亚于韩国和中国，也特别会炸，再就是饮品，喜欢泰国的饮品，冰冰凉，颜色好看，应景也解渴！！！！！！！！！！！！！
                            

		                            收起评价","l7QCPU1AGQxqx4Jw"
"点小评6527670464","2020-10-18 23:41","sml-str50","吃素的人感觉很好的一点是有素冬阴功汤，和几个素食朋友点了一桌素，人均三十多很划算，菠萝饭和空心菜都好吃，可以跟老板讲一下价格让抹个零之类的。","l7QCPU1AGQxqx4Jw"
